X,Original Data,Filtered Data,Fitted Data
0.0,-0.0051081322917442456,0.009462424111368366,0.009462424111368366
0.00101010101010101,0.004122545427546312,0.012792377434624915,0.013934769330807548
0.00202020202020202,-0.018756257691191526,0.017099967264944917,0.018407114550246732
0.0030303030303030303,-0.0006626123181615734,0.022333612712808468,0.022879459769685914
0.00404040404040404,0.01814410248057813,0.02595536388631857,0.027351804989125095
0.00505050505050505,0.005246406643496338,0.029900394917854185,0.03182415020856427
0.006060606060606061,0.05177140198996935,0.03343430704270718,0.036296495428003464
0.007070707070707071,0.025922833883190874,0.037303485650104086,0.04076884064744264
0.00808080808080808,0.019964093083240236,0.042952166194313975,0.04524118586688182
0.00909090909090909,0.0683025338485176,0.04613410564375294,0.04971353108632101
0.0101010101010101,0.042694306170833404,0.04971353108632101,0.04971353108632101
0.011111111111111112,0.03447208234598534,0.053970785025964446,0.05541564768318759
0.012121212121212121,0.051744886712879884,0.06138365331129366,0.061117764280054165
0.013131313131313131,0.07814070078966946,0.06591201113755613,0.06681988087692074
0.014141414141414142,0.10258161346625577,0.07214412880480542,0.07252199747378732
0.015151515151515152,0.1257330039048445,0.07832669979516046,0.0782241140706539
0.01616161616161616,0.08543564704600841,0.08409312276849512,0.08392623066752047
0.01717171717171717,0.09351764349664608,0.0896302666252449,0.08962834726438706
0.01818181818181818,0.08323967082958066,0.09634557335016958,0.09533046386125363
0.01919191919191919,0.09162133289317842,0.10032845721124552,0.10103258045812022
0.0202020202020202,0.13610888131350288,0.10541856406898222,0.10673469705498678
0.021212121212121213,0.07444035394422976,0.11103137761455577,0.11243681365185337
0.022222222222222223,0.08437750377245799,0.11509424089980284,0.11813893024871995
0.023232323232323233,0.10132321619934131,0.12066952739496943,0.12384104684558653
0.024242424242424242,0.18021357484148612,0.1269057513154227,0.1295431634424531
0.025252525252525252,0.10810081336481725,0.13147985222704792,0.13524528003931968
0.026262626262626262,0.1599254871087784,0.13524528003931968,0.13524528003931968
0.02727272727272727,0.13580801706768506,0.13805450565146501,0.14019826654046397
0.028282828282828285,0.14349796201520473,0.14182873092150883,0.14515125304160825
0.029292929292929294,0.15657269889932252,0.14669469407085547,0.15010423954275254
0.030303030303030304,0.17312907476661363,0.1506014470433201,0.15505722604389682
0.031313131313131314,0.15134349851686757,0.156595988674985,0.1600102125450411
0.03232323232323232,0.15317550532660845,0.16234839547707205,0.1649631990461854
0.03333333333333333,0.16028443172257884,0.16680184416627597,0.16991618554732968
0.03434343434343434,0.16987411597969496,0.17306481978085536,0.17486917204847396
0.03535353535353535,0.18207646854999798,0.1804194711602639,0.17982215854961825
0.03636363636363636,0.19037768035731747,0.1865208499766566,0.18477514505076253
0.03737373737373737,0.16609740950350962,0.19021749554105394,0.18972813155190682
0.03838383838383838,0.1722763960964641,0.19561273695118245,0.1946811180530511
0.03939393939393939,0.17281225376988849,0.1986499017219687,0.1996341045541954
0.0404040404040404,0.2200886356559403,0.2051231022263011,0.20458709105533968
0.04141414141414142,0.20708472577967438,0.21092760131991894,0.20954007755648396
0.04242424242424243,0.19118646780826126,0.215253536154639,0.21449306405762825
0.043434343434343436,0.23310321162120334,0.21888567315802077,0.21944605055877253
0.044444444444444446,0.23543150294535597,0.22360842050817115,0.22439903705991682
0.045454545454545456,0.24744509854359997,0.2289500581704322,0.2293520235610611
0.046464646464646465,0.2310147443087146,0.23416268257597417,0.2343050100622054
0.047474747474747475,0.2682437882576712,0.23949011074934848,0.23925799656334967
0.048484848484848485,0.25385768660915914,0.24332195282243435,0.24421098306449396
0.049494949494949494,0.27262971395142,0.24856946931234059,0.24916396956563824
0.050505050505050504,0.24298184861802924,0.25488132611162717,0.25411695606678253
0.051515151515151514,0.2358546063784341,0.26002283865416814,0.2590699425679268
0.052525252525252523,0.29763802967599473,0.26594901527061776,0.2640229290690711
0.05353535353535353,0.2886104393556524,0.26997103286435786,0.2689759155702154
0.05454545454545454,0.2647210697673236,0.27397453767819097,0.27392890207135967
0.05555555555555555,0.2639324998511585,0.2792380574939874,0.27888188857250396
0.05656565656565657,0.2694121822706263,0.2832316121164643,0.28383487507364824
0.05757575757575758,0.2867164468831354,0.2882622088613343,0.2887878615747925
0.05858585858585859,0.29060004186112653,0.2911551957280918,0.2937408480759368
